Symbol,Date,ShortVolume,ShortExemptVolume,TotalVolume,Market,Exchange,Open,Close,VIX Close,Previous day's close change,Short Interest Ratio,Previous short interest % change,Previous volume delta,Open/close % change,Total Volume/Shares Outstanding
ACAD,20201117,86469.0,0.0,1296776.0,B/Q/N,NASDAQ,54.17,55.29,22.71,0.5529,0.06667998173932892,-0.22171587583404162,-0.27747114678505486,0.020675650729185847,0.008156948070459547
ACB,20201117,7128662.0,128923.0,36411657.0,B/Q/N,NYSE,6.74,7.2,22.71,0.07200000000000001,0.19577966473758665,-0.2932462299370854,0.06296727488437363,0.06824925816023739,0.19826004858821747
ACGL,20201117,246681.0,0.0,1539955.0,Q/N,NASDAQ,34.7503,35.24,22.71,0.35240000000000005,0.16018714832576278,-0.3688330211222809,-0.05818967757955013,0.014091964673686244,0.0037927444009390812
ACI,20201117,529366.0,7807.0,2182685.0,B/Q/N,NYSE,15.61,15.73,22.71,0.1573,0.24252972829336344,-0.30844148116952236,-0.062097423596960806,0.007687379884689365,0.004617945626749309
ACM,20201117,81453.0,0.0,1405810.0,B/Q/N,NYSE,50.35,49.9,22.71,0.499,0.05794026219759427,-0.2933032568295637,-0.4059310964419084,-0.008937437934458845,0.009324586432029956
ACN,20201117,171427.0,126.0,1318080.0,B/Q/N,NYSE,243.37,243.82,22.71,2.4382,0.1300581148336975,-0.37410903255201494,-0.19211334734075547,0.0018490364465627998,0.0020804148493176982
ACWI,20201117,172825.0,2200.0,2094310.0,B/Q/N,NASDAQ,86.55,86.85,22.71,0.8684999999999999,0.08252121223696587,-0.7180345393789423,-0.3891254761724196,0.003466204506065825,0.012770182926829268
ACWX,20201117,127539.0,0.0,1718681.0,Q/N,NASDAQ,50.42,50.57,22.71,0.5057,0.07420748818425292,-0.4994870452655966,-0.3114060181223176,0.002975009916699694,0.024413082386363635
ADBE,20201117,244221.0,0.0,2407597.0,B/Q/N,NASDAQ,461.66,467.95,22.71,4.6795,0.1014376575481694,-0.18972128761260804,-0.04543279304825534,0.013624745483689216,0.005018765329951515
ADI,20201117,233519.0,607.0,2978125.0,B/Q/N,NASDAQ,136.99,135.87,22.71,1.3587,0.0784114165792235,-0.34362556695154794,-0.1325596019844852,-0.008175779253960175,0.008060207624344616
ADM,20201117,194545.0,0.0,1836380.0,B/Q/N,NYSE,50.03,50.16,22.71,0.5015999999999999,0.10593940252017556,-0.0868834167830563,-0.3359921897599074,0.002598440935438646,0.003300532250410989
ADP,20201117,128916.0,854.0,1249116.0,B/Q/N,NASDAQ,175.0,176.15,22.71,1.7615,0.10320578713266022,-0.4575278337912078,-0.462203383627788,0.006571428571428604,0.0029129552741117485
ADS,20201117,126641.0,0.0,1083925.0,B/Q/N,NYSE,68.77,68.75,22.71,0.6875,0.11683557441704916,-0.5560378427275239,-0.0705297232405085,-0.0002908244874217831,0.022713421610558397
ADSK,20201117,95306.0,4038.0,1015462.0,B/Q/N,NASDAQ,249.24,252.71,22.71,2.5271,0.0938548168222937,-0.12647267555840858,-0.06641009988084906,0.013922323864548222,0.004630909264195863
ADT,20201117,273262.0,6229.0,3167323.0,B/Q/N,NYSE,7.6,7.63,22.71,0.07629999999999999,0.08627538144988686,-0.21068629524906732,-0.04006872491878391,0.003947368421052665,0.004161496471094882
AEE,20201117,141103.0,276.0,2013264.0,B/Q/N,NYSE,83.66,80.6,22.71,0.8059999999999999,0.0700866851043877,-0.21643783809033595,-0.09246615788928006,-0.036576619650968235,0.00814404195337884
AEM,20201117,123623.0,126.0,1072596.0,B/Q/N,NYSE,73.0,71.6,22.71,0.716,0.11525588385561758,-0.30508213638737264,-0.16088058580548253,-0.0191780821917809,0.0044141349259407174
AEO,20201117,622044.0,2007.0,5175725.0,B/Q/N,NYSE,15.74,16.55,22.71,0.1655,0.12018490163213849,-0.24773247251749755,-0.1352656116992616,0.05146124523506992,0.03115767201849588
AEP,20201117,438121.0,1553.0,3052660.0,Q/N,NASDAQ,88.9,86.73,22.71,0.8673000000000001,0.14352106032116252,-0.16448958960267618,-0.27336303998019557,-0.024409448818897655,0.006149726758743467
AER,20201117,407348.0,147.0,3162140.0,B/Q/N,NYSE,38.06,40.39,22.71,0.4039,0.1288203558349725,-0.35757510549285143,0.18421387708389195,0.061219127693116084,0.024369779134108562
AES,20201117,304320.0,2223.0,4546270.0,B/Q/N,NYSE,21.13,21.35,22.71,0.21350000000000002,0.06693839125260928,-0.08316812684874755,-0.17192380038538047,0.010411736867013839,0.0068351482465830934
AFL,20201117,422333.0,1762.0,4739526.0,B/Q/N,NYSE,42.58,43.0,22.71,0.43,0.08910869989952581,-0.4759750772648796,-0.11263343190203393,0.00986378581493663,0.006747182123782474
AG,20201117,770120.0,6698.0,3547144.0,B/Q/N,NYSE,10.83,10.62,22.71,0.10619999999999999,0.21710987769315257,-0.3070470009482019,-0.025123421180429494,-0.019390581717451602,0.016033181543793667
AGG,20201117,1713661.0,1000.0,4650191.0,B/Q/N,Pacific,117.75,117.87,22.71,1.1787,0.3685141104956764,0.04407657665861664,-0.4151797016080137,0.0010191082802548158,0.006677471280873062
AGI,20201117,226305.0,500.0,2441570.0,B/Q/N,NYSE,8.99,8.87,22.71,0.08869999999999999,0.09268831120959055,-0.25816604594645964,-0.11964958623094267,-0.013348164627363848,0.006217429301273929
AGNC,20201117,1162962.0,245.0,5411136.0,B/Q/N,NASDAQ,15.01,15.22,22.71,0.1522,0.21492012028527835,-0.18802237766176222,-0.24489732410673432,0.01399067288474356,0.009924837086499902
AIG,20201117,815924.0,3973.0,4627031.0,B/Q/N,NYSE,37.84,38.42,22.71,0.38420000000000004,0.17633856354106986,-0.25969981476637916,-0.23080729948509152,0.015327695560253653,0.00537074032428148
AIV,20201117,60992.0,0.0,1015401.0,B/Q/N,NYSE,31.76,32.29,22.71,0.32289999999999996,0.06006690952638416,-0.12995861447866516,-0.3618971130805936,0.0166876574307304,0.006820908478149136
AKAM,20201117,470667.0,82.0,1470500.0,B/Q/N,NASDAQ,102.03,102.45,22.71,1.0245,0.32007276436586196,-0.29181951641426984,0.46602422803181887,0.004116436342252295,0.009032888855821875
AL,20201117,250394.0,0.0,1544548.0,B/Q/N,NYSE,37.75,39.44,22.71,0.3944,0.16211474165904846,-0.17199785074633475,0.12094346469264823,0.04476821192052974,0.013574994296394447
ALB,20201117,480555.0,34776.0,1904576.0,B/Q/N,NYSE,127.53,127.95,22.71,1.2795,0.25231600104170165,-0.34923005150694025,0.24790724248730192,0.0032933427428840406,0.017890533709638577
ALK,20201117,373979.0,2324.0,1802439.0,B/Q/N,NYSE,46.34,47.46,22.71,0.4746,0.20748496897814572,-0.3036668328048032,-0.5167375341546079,0.024169184290030156,0.014575318894106567
ALKS,20201117,170644.0,992.0,1748813.0,B/Q/N,NASDAQ,17.99,18.295,22.71,0.18295000000000003,0.0975770422566621,-0.13250017088752897,0.25900928627633923,0.016953863257365386,0.010988472274719064
ALL,20201117,278976.0,693.0,1756409.0,B/Q/N,NYSE,98.06,99.37,22.71,0.9937,0.15883316471277475,-0.3989411352618467,-0.13180749595662816,0.013359167856414464,0.005776368607727272
ALLY,20201117,337746.0,3036.0,3205877.0,B/Q/N,NYSE,30.23,30.51,22.71,0.30510000000000004,0.10535213921182877,-0.25004827095892485,-0.44373876720424454,0.009262322196493587,0.00857513631191609
AM,20201117,488899.0,1701.0,3581547.0,B/Q/N,NYSE,6.26,6.64,22.71,0.0664,0.1365049795521321,-0.35541675178170523,0.03306097878611231,0.060702875399361006,0.00751417107070898
AMAT,20201117,546151.0,1645.0,5460128.0,B/Q/N,NASDAQ,73.76,74.37,22.71,0.7437,0.10002531076194551,-0.2906331236888634,-0.3262752656276413,0.0082700650759219,0.005978573356717811
AMCR,20201117,762681.0,1370.0,5869172.0,B/Q/N,NYSE,12.01,11.93,22.71,0.1193,0.1299469499275196,-0.5033997391547753,0.02708635567400895,-0.006661115736885935,0.003741945269295838
AMCX,20201117,678608.0,488.0,1894842.0,B/Q/N,NASDAQ,28.07,29.53,22.71,0.2953,0.3581343457660322,-0.23268430213511726,0.6026852926349836,0.05201282508015678,0.06368193614605788
AMD,20201117,6621413.0,21373.0,29473512.0,B/Q/N,NASDAQ,83.9298,83.36,22.71,0.8336,0.2246563965638028,-0.13503831721334017,-0.23724457143040517,-0.0067890070034719585,0.024505884094554675
AME,20201117,72665.0,0.0,1057964.0,B/Q/N,NYSE,119.38,118.76,22.71,1.1876,0.06868381154746286,-0.3460069629940822,-0.15775311454867805,-0.005193499748701544,0.004598546768047006
AMGN,20201117,227255.0,0.0,1935432.0,B/Q/N,NASDAQ,235.01,232.44,22.71,2.3244,0.11741823014190114,-0.4076958938892127,-0.06481578567173035,-0.010935704863622796,0.003324521384536616
AMH,20201117,189774.0,100.0,1720063.0,Q/N,NYSE,29.57,29.47,22.71,0.29469999999999996,0.11032967978498462,-0.026457165167660945,-0.23625904966576458,-0.0033818058843422868,0.005449651598949849
AMKR,20201117,93223.0,1141.0,1228145.0,Q/N,NASDAQ,13.63,13.49,22.71,0.1349,0.07590553232720892,-0.1939824074453933,-0.07519967831591756,-0.010271460014673555,0.005065640370307553
AMLP,20201117,382134.0,13168.0,2788669.0,B/Q/N,Pacific,23.79,24.52,22.71,0.2452,0.137030963517004,-0.2029196145347375,-0.2814332945877955,0.030685161832702836,0.01804877073217584
AMT,20201117,228055.0,584.0,1354284.0,B/Q/N,NYSE,239.0,239.18,22.71,2.3918,0.1683952553526439,-0.26461098643204783,-0.05512674623612552,0.0007531380753138361,0.0030487241536364417
AMWL,20201117,1124715.0,16120.0,6533731.0,B/Q/N,NYSE,21.99,21.66,22.71,0.21660000000000001,0.17213977741048722,-0.45501770460400126,-0.34659141991410136,-0.015006821282401014,0.03268635711385393
AMX,20201117,359862.0,0.0,4119335.0,B/Q/N,NYSE,13.99,14.49,22.71,0.1449,0.08735924609190561,-0.30387388983376085,2.9112747401953105,0.035739814152966405,8.982306250041853e-05
AMZN,20201117,610189.0,3423.0,3444735.0,B/Q/N,NASDAQ,3183.5445,3135.66,22.71,31.3566,0.1771367028232941,-0.32155242075338064,-0.09555577843849149,-0.015041253546165326,0.006865424769711006
ANF,20201117,148349.0,1300.0,1657935.0,B/Q/N,NYSE,18.57,19.31,22.71,0.1931,0.08947817616492806,-0.24189284137189507,0.06662828026788989,0.03984921917070535,0.026580897958136653
ANGI,20201117,117588.0,1085.0,1002371.0,B/Q/N,NASDAQ,10.7,10.61,22.71,0.1061,0.11730985832590927,-0.0966830179663745,-0.5875228640502032,-0.008411214953271016,0.01286109805981823
ANTM,20201117,105017.0,21239.0,1038546.0,B/Q/N,NYSE,328.73,329.84,22.71,3.2983999999999996,0.1011192571152361,-0.5053587270132914,-0.2276165607738813,0.003376631277948337,0.004175826305543318
AON,20201117,265920.0,900.0,1680438.0,B/Q/N,NYSE,206.49,207.19,22.71,2.0719,0.1582444576949581,-0.3735644812614859,-0.12199518477184094,0.003389994672865459,0.007350471716922011
APA,20201117,851976.0,4194.0,11772969.0,B/Q/N,NASDAQ,10.76,11.44,22.71,0.1144,0.07236713185943155,-0.46564091949897457,0.04752415994089076,0.06319702602230481,0.031188475417633543
APD,20201117,133309.0,2020.0,2218910.0,B/Q/N,NYSE,264.59,266.29,22.71,2.6629,0.06007859714905066,-0.13497899531254326,0.007791054049585876,0.006425034959749218,0.01003910877836817
APH,20201117,261072.0,1474.0,1528254.0,B/Q/N,NYSE,125.05,127.06,22.71,1.2706,0.1708302415697914,-0.25149786046491207,-0.06206812746143182,0.016073570571771334,0.005108573388493502
APHA,20201117,1973362.0,19092.0,10526949.0,B/Q/N,NASDAQ,5.762,6.07,22.71,0.060700000000000004,0.187458113457185,-0.2735144268736428,0.7403908533065107,0.053453661922943554,0.03638247847982561
APLE,20201117,176145.0,2458.0,2211425.0,Q/N,NYSE,12.65,13.0,22.71,0.13,0.07965226042031721,-0.3961768553139181,-0.21037258894812635,0.027667984189723292,0.009904888924716604
APO,20201117,343297.0,175.0,1393775.0,Q/N,NYSE,44.82,45.77,22.71,0.45770000000000005,0.2463073308102097,-0.38067161378150394,0.08147019890159515,0.021195894689870657,0.006091252754764715
APPS,20201117,206949.0,0.0,2093288.0,B/Q/N,NASDAQ,36.64,36.77,22.71,0.3677,0.09886312824608941,-0.28566792108110434,-0.13319469669301093,0.0035480349344978864,0.02360041003819482
APTV,20201117,311743.0,700.0,1774870.0,B/Q/N,NYSE,112.0,114.44,22.71,1.1444,0.1756427231290179,-0.18320827844649412,0.1662374817412971,0.021785714285714266,0.006572974879020073
ARCC,20201117,511642.0,5693.0,1803575.0,B/Q/N,NASDAQ,15.92,16.14,22.71,0.16140000000000002,0.28368213132251224,-0.2996294983996359,-0.25206776933874925,0.013819095477386975,0.0042675830698771355
ARKG,20201117,336537.0,56.0,1030234.0,B/Q/N,BATS,74.03,74.48,22.71,0.7448,0.3266607392107036,-0.2880616839823946,-0.30943724545471607,0.006078616776982342,0.02187101156989704
ARKK,20201117,799591.0,17807.0,2460751.0,B/Q/N,Pacific,100.65,101.23,22.71,1.0123,0.3249377933809638,-0.26366301820261134,0.1963489433531497,0.005762543467461483,0.021747688908528504
ARMK,20201117,187620.0,0.0,4451784.0,B/Q/N,NYSE,34.59,34.74,22.71,0.34740000000000004,0.042144901908987495,-0.32892683292798885,0.6347278277444985,0.004336513443191632,0.017586482067487506
AROC,20201117,175288.0,5512.0,1069077.0,B/Q/N,NYSE,7.41,7.66,22.71,0.0766,0.16396199712462245,-0.3747335471690212,-0.0691552996860258,0.033738191632928474,0.006990542529493208
ARR,20201117,177484.0,1200.0,1239610.0,Q/N,NYSE,10.35,10.55,22.71,0.10550000000000001,0.14317728963141632,-0.2016012090536893,-0.060138946069121235,0.019323671497584644,0.019150425331130445
ASB,20201117,103367.0,0.0,1522644.0,Q/N,NYSE,15.63,15.98,22.71,0.1598,0.06788651845080006,-0.21803765725535396,0.2489717976438704,0.022392834293026208,0.009913697848675141
ASHR,20201117,1208955.0,0.0,3565958.0,B/Q/N,Pacific,38.0,38.07,22.71,0.3807,0.3390267075495561,-0.5587282012833512,-0.16066173398595046,0.0018421052631579023,0.05869889615310459
ASMB,20201117,200077.0,4191.0,1388274.0,B/Q/N,NASDAQ,5.57,5.61,22.71,0.056100000000000004,0.1441192444719126,-0.42133944903008635,-0.18762127684475394,0.007181328545780976,0.04204045407326726
ASX,20201117,68601.0,0.0,1127804.0,Q/N,NYSE,5.03,5.03,22.71,0.050300000000000004,0.060827058602381266,-0.1881470340597484,-0.11384999304628503,0.0,0.00025995065281002116
ATI,20201117,669798.0,600.0,2439954.0,B/Q/N,NYSE,13.0,13.56,22.71,0.1356,0.2745125522858218,-0.16343479631822322,0.17591091439399928,0.04307692307692312,0.019240044295832804
ATO,20201117,70679.0,611.0,1159426.0,B/Q/N,NYSE,100.56,100.05,22.71,1.0005,0.06096033727033894,-0.24567458665058023,-0.29380242382233507,-0.005071599045346113,0.009209873780056688
ATUS,20201117,417818.0,980.0,5418474.0,B/Q/N,NYSE,30.73,31.26,22.71,0.3126,0.07710990216064523,-0.5555230963227258,-0.20357562966478582,0.01724698991213801,0.015273471774350605
ATVI,20201117,410101.0,9007.0,6210318.0,B/Q/N,NASDAQ,77.52,77.11,22.71,0.7711,0.06603542684931754,-0.20082220143015492,-0.21158451844562898,-0.00528895768833845,0.008035531169966414
AU,20201117,195960.0,101.0,2305734.0,B/Q/N,NYSE,23.14,23.07,22.71,0.23070000000000002,0.08498812091941221,-0.4345443603370216,-0.03218340435391419,-0.003025064822817644,0.005531035520735309
AUY,20201117,2671090.0,4705.0,13875487.0,B/Q/N,NYSE,5.5,5.45,22.71,0.0545,0.1925042342657955,-0.12060552443083478,-0.29036429858335605,-0.00909090909090906,0.014565590093017056
AVGO,20201117,172906.0,0.0,1195092.0,B/Q/N,NASDAQ,378.66,380.6,22.71,3.806,0.14468007483942658,-0.25018013073967194,-0.01254018734677993,0.005123329636085136,0.0029544822437185007
AVTR,20201117,388393.0,100.0,3841676.0,B/Q/N,NYSE,26.97,27.6,22.71,0.276,0.1010998845295647,-0.29719452883869985,-0.2339005845340957,0.023359288097886635,0.0066426044395311535
AXL,20201117,223904.0,2764.0,1550851.0,B/Q/N,NYSE,7.97,8.2,22.71,0.08199999999999999,0.14437492705617755,-0.2536731080662776,-0.15494031430958094,0.02885821831869505,0.013691269207248788
AXP,20201117,408620.0,430.0,4023241.0,B/Q/N,NYSE,116.97,116.48,22.71,1.1648,0.10156488264063723,-0.38762794022874403,-0.24645637509727772,-0.004189108318372188,0.004996561415435518
AXTA,20201117,237995.0,43.0,2465720.0,Q/N,NYSE,28.12,28.37,22.71,0.2837,0.09652150284703859,-0.00487711766666972,0.4062234449657073,0.008890469416785205,0.01047117933081982
AXTI,20201117,1213362.0,18658.0,3611413.0,B/Q/N,NASDAQ,8.72,9.67,22.71,0.0967,0.3359798505460328,-0.1390803113441444,2.3174534498121457,0.10894495412844028,0.08744341404358354
AYX,20201117,156718.0,601.0,1518152.0,B/Q/N,NYSE,109.87,113.44,22.71,1.1344,0.1032294526503275,-0.28641546914881505,-0.46758260410909325,0.032492946209156215,0.028090613837620015
AZN,20201117,469599.0,3617.0,6451532.0,B/Q/N,NASDAQ,55.11,54.96,22.71,0.5496,0.07278875777102245,-0.23244618716154708,0.2429595835436551,-0.0027218290691344324,0.0049161741335888255
AZUL,20201117,453798.0,15090.0,2906527.0,B/Q/N,NYSE,17.84,18.48,22.71,0.1848,0.15613066728779743,-0.3890193271482113,-0.30422650047732996,0.03587443946188344,0.008810200066008746
BA,20201117,11143913.0,26746.0,38299287.0,B/Q/N,NYSE,200.25,210.05,22.71,2.1005000000000003,0.2909692026381588,-0.15016273657389723,-0.05580351926083275,0.04893882646691641,0.067842821998204
BABA,20201117,2163720.0,14321.0,19739461.0,B/Q/N,NYSE,260.28,256.8,22.71,2.568,0.10961393525385521,-0.26564316176489405,-0.05390578868260213,-0.013370216689718618,0.0009119601002588448
BAC,20201117,4384411.0,6363.0,46402309.0,B/Q/N,NYSE,27.25,27.55,22.71,0.2755,0.09448691443350372,-0.20777838130444964,-0.19155048875745734,0.011009174311926632,0.005363939090113777
BAM,20201117,808747.0,1686.0,4892341.0,B/Q/N,NYSE,39.27,40.61,22.71,0.4061,0.16530879593225412,-0.2697561189688287,0.19591963647750438,0.03412274000509285,0.003240925490967678
BAX,20201117,348192.0,894.0,3877198.0,B/Q/N,NYSE,80.45,80.78,22.71,0.8078,0.08980506025227497,-0.18422152578546924,0.14329701528318672,0.004101926662523285,0.00759016906043388
BB,20201117,505842.0,100.0,3229332.0,B/Q/N,NYSE,5.22,5.29,22.71,0.0529,0.15663982520223996,-0.17140911293093564,-0.014330869973421107,0.01340996168582381,0.005778473297569627
BBBY,20201117,1102952.0,0.0,7105176.0,B/Q/N,NASDAQ,20.27,20.12,22.71,0.20120000000000002,0.15523218566295896,-0.3283277635631615,-0.1595565691358492,-0.0074000986679821695,0.05638660760692126
BBL,20201117,87529.0,833.0,1921626.0,B/Q/N,NYSE,43.73,43.78,22.71,0.4378,0.04554944614612833,-0.25670680332899976,0.3340002318640971,0.0011433798307798825,0.0009098298664085754
BBY,20201117,526145.0,649.0,2740898.0,B/Q/N,NYSE,118.12,119.02,22.71,1.1902,0.19196080992433867,-0.17968566298787347,-0.171182694642484,0.00761937013206901,0.01058948076630498
BCS,20201117,339854.0,934.0,2160116.0,B/Q/N,NYSE,7.15,7.3,22.71,0.073,0.15733136553777669,-0.29188820286783823,-0.4588439071476117,0.020979020979020904,0.00012446145465519376
BDN,20201117,242436.0,100.0,1857609.0,Q/N,NYSE,11.05,11.27,22.71,0.1127,0.1305097036028572,-0.5797497466333121,-0.5918005844764993,0.019909502262443333,0.0108904069932208
BDX,20201117,84102.0,4.0,1128959.0,Q/N,NYSE,241.75,242.41,22.71,2.4241,0.07449517652988284,-0.19778953287569573,-0.2832834554991106,0.002730093071354691,0.0038925410973571157
BE,20201117,737337.0,12953.0,5958229.0,B/Q/N,NYSE,18.92,19.27,22.71,0.19269999999999998,0.1237510340740512,-0.22125874815834456,0.07434030143120862,0.018498942917547456,0.04307962072505334
BEKE,20201117,631194.0,4835.0,5092608.0,B/Q/N,NYSE,70.1,67.6,22.71,0.6759999999999999,0.12394317410646961,-0.42897150403945217,0.16271049065684615,-0.03566333808844508,0.0019209872508543454
BEN,20201117,711289.0,0.0,3153809.0,B/Q/N,NYSE,21.04,21.48,22.71,0.2148,0.22553331542905738,-0.3970942748749393,-0.10774907728198364,0.02091254752851717,0.006250221045101279
BERY,20201117,104075.0,0.0,1275684.0,B/Q/N,NYSE,53.57,54.69,22.71,0.5468999999999999,0.0815836837335892,-0.1454403604428368,-0.11334728975704146,0.02090722419264509,0.009555685393258427
BG,20201117,90212.0,0.0,1168467.0,B/Q/N,NYSE,59.33,59.38,22.71,0.5938,0.0772054324170045,-0.2169297317048754,-0.1653455395620244,0.000842743974380655,0.008367377622876388
BGS,20201117,211555.0,1281.0,1259292.0,B/Q/N,NYSE,26.61,26.46,22.71,0.2646,0.16799519094856474,-0.417099229561805,-0.4158838124155512,-0.005636978579481345,0.019599003368861764
BHC,20201117,215557.0,600.0,3309151.0,B/Q/N,NYSE,19.59,19.45,22.71,0.1945,0.0651396687549163,-0.19451968597001446,-0.1263615821506048,-0.007146503318019427,0.009317588804099728
BHP,20201117,381114.0,0.0,2305726.0,B/Q/N,NYSE,53.54,53.73,22.71,0.5373,0.16529023830238285,-0.44096134839474843,0.09303776405971938,0.003548748599178142,0.0007827027543535347
BIDU,20201117,635963.0,842.0,5062543.0,B/Q/N,NASDAQ,145.0,143.92,22.71,1.4391999999999998,0.12562125398243532,-0.4673173780887031,0.03295743863825842,-0.007448275862069051,0.1856766932818727
BIGC,20201117,271396.0,3003.0,2124502.0,B/Q/N,NASDAQ,66.22,67.5,22.71,0.675,0.12774570228693596,-0.19994143945576323,-0.23812095593944135,0.019329507701600742,0.0331427627568862
BIIB,20201117,110950.0,2576.0,1371753.0,B/Q/N,NASDAQ,251.18,248.81,22.71,2.4881,0.08088190804029588,-0.2886105820177893,-0.14648027715764086,-0.00943546460705472,0.00891434080970709
BIL,20201117,230888.0,214.0,1679159.0,B/Q/N,Pacific,91.52,91.53,22.71,0.9153,0.13750216626299236,-0.12526803975919462,0.5370593959077266,0.00010926573426579017,0.011446638869624173
BILI,20201117,344252.0,107.0,3893652.0,B/Q/N,NASDAQ,50.0,50.05,22.71,0.5005,0.08841365381395153,-0.2996470521611333,-0.4378083829482179,0.0009999999999999432,0.01485725021742881
BJ,20201117,268462.0,0.0,2540790.0,Q/N,NYSE,42.52,42.12,22.71,0.42119999999999996,0.10566083777092951,-0.35332094992865476,-0.15270142511992718,-0.009407337723424404,0.018508030388312505
BK,20201117,345787.0,1721.0,3870854.0,B/Q/N,NYSE,39.03,39.44,22.71,0.3944,0.08933093317391975,-0.29715358323793195,-0.17020932693313576,0.010504739943633015,0.004368240148021104
BKLN,20201117,2691361.0,0.0,5552195.0,B/Q/N,Pacific,22.01,21.94,22.71,0.2194,0.4847381981360525,-0.18469555218306927,0.9725287413491737,-0.003180372557928227,0.0288126362221069
BKR,20201117,1269630.0,170.0,11196503.0,B/Q/N,NYSE,18.44,19.26,22.71,0.19260000000000002,0.11339522706330718,-0.2100377527508916,0.34327269682152,0.04446854663774405,0.016325787765197945
BLDP,20201117,570078.0,409.0,4359110.0,B/Q/N,NASDAQ,16.9,17.28,22.71,0.1728,0.13077853047984567,-0.27273740437422744,-0.17312588466089532,0.02248520710059187,0.014920113042520845
BLDR,20201117,183329.0,100.0,1901537.0,B/Q/N,NASDAQ,35.25,35.81,22.71,0.35810000000000003,0.09641095597929464,-0.4092172460768676,0.21236930543397387,0.0158865248226951,0.0162773296203996
BLL,20201117,116593.0,0.0,1519468.0,B/Q/N,NYSE,96.19,97.14,22.71,0.9714,0.07673277752476525,-0.2239231980896108,-0.024300846586939547,0.009876286516269912,0.004645104863700551
BLMN,20201117,139111.0,0.0,1481488.0,Q/N,NASDAQ,16.41,16.86,22.71,0.1686,0.0938995118421479,-0.27825025854005525,-0.505674033846004,0.02742230347349173,0.01691688500929751
BLNK,20201117,5644365.0,56797.0,17420381.0,B/Q/N,NASDAQ,12.98,14.15,22.71,0.14150000000000001,0.32400927396478874,-0.2423950559071275,0.2565477545506663,0.0901386748844376,0.5394785450018236
BMY,20201117,1262702.0,5463.0,8610180.0,B/Q/N,NYSE,64.47,64.32,22.71,0.6431999999999999,0.146652218652804,-0.18881435336757083,0.19593274692647542,-0.002326663564448669,0.003810233085990121
BND,20201117,1454492.0,300.0,5537518.0,B/Q/N,NASDAQ,87.96,88.02,22.71,0.8802,0.26266135839197274,-0.24606813313119708,0.36412497240966135,0.0006821282401091664,0.007481888639220784
BNDX,20201117,971184.0,0.0,3073095.0,B/Q/N,NASDAQ,58.3145,58.39,22.71,0.5839,0.3160279783085131,-0.07412029226370515,-0.0405692716918927,0.001294703718629125,0.005125509327157062
BNS,20201117,77926.0,332.0,1273331.0,B/Q/N,NYSE,47.1,47.36,22.71,0.4736,0.061198541463295876,-0.46283359358928117,-0.10065967440053677,0.0055201698513800005,0.0010510957280309584
BNTX,20201117,800390.0,52195.0,4057352.0,B/Q/N,NASDAQ,89.0,86.93,22.71,0.8693000000000001,0.19726905627118377,-0.292973448264341,-0.636815008792396,-0.02325842696629206,0.017035282122434676
